




31.465171813964844,31.281917572021484,31.104942321777344,30.929039001464844,30.757328033447266,30.589929580688477,30.424781799316406,30.26111602783203,30.097164154052734,29.932777404785156,31.310508728027344,31.140960693359375,30.968658447265625,30.79205894470215,29.11455726623535,30.42757797241211,30.2366886138916,28.606698989868164,27.035423278808594,29.625871658325195,26.78619384765625,30.74798583984375,27.985868453979492,27.48048210144043,30.03836441040039,27.063549041748047,26.83257293701172,29.21645164489746,26.359622955322266,28.681964874267578,27.208415985107422,27.36920166015625,24.492931365966797,26.6119384765625,27.528182983398438,27.388885498046875,25.381370544433594,24.058164596557617,22.932207107543945,23.33260726928711,25.858516693115234,21.868431091308594,22.94100570678711,23.813331604003906,21.268630981445312,24.74167251586914,23.401493072509766,22.09086799621582,22.12127685546875,19.229379653930664,22.379253387451172,20.728256225585938,18.644683837890625,22.467025756835938,18.996437072753906,19.217487335205078,22.042404174804688,19.924453735351562,20.741058349609375,21.071338653564453,15.912951469421387,19.91223907470703,18.206737518310547,20.976512908935547,20.643890380859375,19.69862937927246,19.432819366455078,18.540687561035156,17.045364379882812,18.74920082092285,19.60711669921875,17.753158569335938,17.505138397216797,19.234031677246094,18.04513168334961,17.726503372192383,19.138402938842773,18.605546951293945,17.507293701171875,18.72623062133789,17.066757202148438,15.836913108825684,18.335647583007812,20.27154541015625,18.813823699951172,17.580955505371094,16.323684692382812,17.189502716064453,19.36600112915039,17.230392456054688,16.680997848510742,17.67633056640625,14.442145347595215,17.02813720703125,16.51307487487793,17.514028549194336,16.301776885986328,17.71332550048828,18.181060791015625,16.564607620239258,14.31188678741455,16.67091941833496,17.369998931884766,14.621606826782227,17.89048957824707,16.9525146484375,14.037042617797852,18.20089340209961,17.376731872558594,16.09994125366211,16.44479751586914,17.08353614807129,13.866925239562988,13.861594200134277,13.985671997070312,13.750883102416992,16.45514678955078,13.680442810058594,13.993698120117188,17.335237503051758,15.847640991210938,14.202985763549805,16.76955795288086,13.026302337646484,16.32708740234375,16.924232482910156,17.396167755126953,12.702800750732422,13.144707679748535,13.402379989624023,12.498228073120117,13.563016891479492,15.749201774597168,12.603208541870117,12.783841133117676,15.150616645812988,14.019475936889648,14.083552360534668,13.580588340759277,15.271500587463379,14.837084770202637,15.20583724975586,14.478279113769531,16.8790283203125,13.15955924987793,14.748369216918945,15.301959037780762,12.924091339111328,15.208087921142578,14.725929260253906,16.063467025756836,11.994110107421875,13.805121421813965,14.696550369262695,15.42354679107666,17.12353515625,13.920409202575684,13.499198913574219,13.17227554321289,13.586352348327637,16.73072624206543,13.032251358032227,11.709197998046875,16.07091522216797,14.106217384338379,13.249066352844238,14.582708358764648,15.270086288452148,13.09200382232666,11.967977523803711,11.079816818237305,15.38829517364502,10.986894607543945,12.776016235351562,11.823202133178711,13.117572784423828,11.901613235473633,12.710163116455078,12.932914733886719,12.386493682861328,14.191007614135742,15.127142906188965,10.692216873168945,10.82846450805664,13.469273567199707,12.22778606414795,13.61181640625,12.500484466552734,13.396733283996582,14.692177772521973,13.3793306350708,12.736434936523438,12.543371200561523,12.278563499450684,10.724930763244629,9.383023262023926,12.105985641479492,11.981619834899902,13.282957077026367,11.407251358032227,11.662176132202148,11.55612564086914,11.350934982299805,8.935872077941895,13.905107498168945,11.909599304199219,11.629457473754883,9.954231262207031,13.114531517028809,11.342546463012695,9.977458953857422,11.325603485107422,11.069766998291016,13.50045108795166,13.581571578979492,11.532026290893555,13.197420120239258,10.417375564575195,11.253190040588379,12.537483215332031,12.302482604980469,12.85915756225586,11.289484977722168,10.941105842590332,12.546651840209961,15.741973876953125,9.074045181274414,9.850227355957031,10.33475112915039,9.660926818847656,11.303030967712402,9.691038131713867,13.014392852783203,12.940824508666992,15.562154769897461,11.202248573303223,11.040947914123535,12.826272964477539,13.215600967407227,10.422332763671875,13.874183654785156,12.638579368591309,13.659077644348145,10.802101135253906,11.879484176635742,13.767987251281738,10.144552230834961,11.578473091125488,11.932901382446289,13.146559715270996,10.703384399414062,13.63887882232666,14.193644523620605,13.618413925170898,12.751802444458008,10.566203117370605,14.208568572998047,15.241832733154297,11.486919403076172,13.563926696777344,12.601113319396973,14.399504661560059,14.580878257751465,10.66940689086914,13.316572189331055,12.037171363830566,11.922353744506836,12.019416809082031,13.598187446594238,8.363127708435059,12.729928016662598,11.755927085876465,11.585704803466797,13.610426902770996,12.898942947387695,9.872499465942383,15.502853393554688,10.074629783630371,16.666271209716797,12.027358055114746,12.802921295166016,11.454452514648438,10.145065307617188,15.598995208740234,10.987818717956543,11.249603271484375,8.813653945922852,8.731006622314453,11.570582389831543,12.252908706665039,12.980937957763672,16.24770164489746,12.655044555664062,11.86218547821045,11.997779846191406,10.372801780700684,12.811439514160156,12.962373733520508,12.004899978637695,11.005847930908203,14.646294593811035,10.5934476852417,10.579500198364258,12.361194610595703,9.319997787475586,12.205521583557129,14.629836082458496,10.451459884643555,12.778535842895508,11.468484878540039,11.152164459228516,13.576361656188965,13.19605827331543,11.669961929321289,10.73084831237793,9.553632736206055,14.206389427185059,12.964117050170898,11.811594009399414,13.685771942138672,10.084925651550293,13.289825439453125,10.388442039489746,14.685478210449219,11.56291389465332,12.113829612731934,11.612903594970703,10.443345069885254,12.444604873657227,13.69500732421875,9.582731246948242,15.012188911437988,13.610098838806152,13.64792251586914,13.268434524536133,11.76962661743164,10.047133445739746,14.908299446105957,12.017478942871094,11.935199737548828,14.324338912963867,13.884499549865723,16.303924560546875,9.287313461303711,15.730573654174805,12.167780876159668,12.090930938720703,11.806647300720215,12.902006149291992,11.695508003234863,18.03345489501953,17.74757957458496,12.10208511352539,13.754085540771484,13.244958877563477,15.110565185546875,10.533985137939453,16.826326370239258,12.83896255493164,12.569881439208984,14.286783218383789,11.330236434936523,16.945898056030273,13.835809707641602,11.083990097045898,14.51011848449707,12.659043312072754,11.090106010437012,12.755568504333496,10.964685440063477,15.49630069732666,11.798225402832031,10.556267738342285,14.93476390838623,12.155999183654785,14.231514930725098,15.312417984008789,13.909307479858398,13.692000389099121,13.134954452514648,11.29864501953125,11.913416862487793,12.131904602050781,12.627854347229004,13.1863431930542,12.780376434326172,12.528227806091309,14.710138320922852,17.28279685974121,11.56658935546875,13.678153991699219,13.807233810424805,12.843717575073242,15.087076187133789,13.383646011352539,11.05963134765625,13.383996963500977,13.004514694213867,12.539562225341797,15.765380859375,11.736127853393555,14.796725273132324,15.357341766357422,14.592523574829102,11.96019172668457,13.448028564453125,13.642927169799805,13.916969299316406,11.961830139160156,9.690088272094727,14.97191047668457,15.302127838134766,11.960411071777344,15.149192810058594,13.261270523071289,16.939380645751953,13.543457984924316,13.962469100952148,11.790078163146973,15.60867977142334,13.881608963012695,12.587661743164062,10.585874557495117,13.485106468200684,12.935136795043945,14.763351440429688,10.640386581420898,13.298867225646973,14.728475570678711,15.716703414916992,9.693740844726562,14.282454490661621,11.31318473815918,10.2889404296875,13.761926651000977,14.675165176391602,16.511219024658203,11.040658950805664,14.320289611816406,12.907458305358887,10.973564147949219,13.19349479675293,15.478038787841797,16.662975311279297,14.271391868591309,17.011924743652344,10.830289840698242,17.192516326904297,15.648178100585938,16.0411319732666,15.194367408752441,13.850692749023438,12.243149757385254,12.52287483215332,13.209959030151367,12.790958404541016,12.145798683166504,13.200366020202637,13.383737564086914,10.699371337890625,16.406692504882812,16.693180084228516,13.545443534851074,15.669254302978516,14.547475814819336,13.922904968261719,14.670951843261719,13.129215240478516,13.148327827453613,10.977134704589844,14.990421295166016,12.832866668701172,12.474382400512695,15.815492630004883,18.024675369262695,14.307597160339355,14.116231918334961,12.9359130859375,15.616495132446289,10.490843772888184,11.270517349243164,11.8076753616333,14.694188117980957,15.287942886352539,12.736444473266602,13.592201232910156,9.952717781066895,12.633869171142578,13.276594161987305,16.61423110961914,13.451200485229492,12.609487533569336,11.001289367675781,15.797525405883789,11.565135955810547,14.726065635681152,13.464794158935547,12.866216659545898,12.554838180541992,12.192813873291016,13.98420524597168,11.252063751220703,15.215011596679688,14.48369026184082,14.839523315429688,12.335271835327148,15.678332328796387,11.508957862854004,13.161092758178711,12.965920448303223,13.258244514465332,16.829723358154297,14.867319107055664,12.727818489074707,16.502487182617188,12.521270751953125,13.243980407714844,14.40734577178955,14.505701065063477,15.403460502624512,17.189544677734375,13.186115264892578,13.14504623413086,15.560531616210938,13.396276473999023,16.291675567626953,11.601666450500488,12.90023136138916,12.06107234954834,13.069456100463867,17.4229679107666,12.528093338012695,19.875812530517578,13.058002471923828,16.862098693847656,14.011526107788086,11.296326637268066,17.91888999938965,13.74966812133789,12.131516456604004,13.103875160217285,15.5639066696167,12.845776557922363,12.36617660522461,13.239131927490234,8.242077827453613,12.800592422485352,18.14276885986328,14.632740020751953,12.768999099731445,11.793801307678223,16.978145599365234,9.546377182006836,16.263198852539062,15.390249252319336,17.585771560668945,13.540323257446289,14.315691947937012,10.428823471069336,12.831743240356445,13.139657974243164,13.59515380859375,12.324995994567871,13.612098693847656,13.047575950622559,11.913881301879883,15.537490844726562,13.94122314453125,14.457636833190918,13.085976600646973,12.280204772949219,12.410379409790039,15.792757987976074,13.406673431396484,13.573381423950195,12.702499389648438,14.151174545288086,15.053510665893555,14.044416427612305,10.223746299743652,14.588111877441406,12.5474214553833,14.28973388671875,10.404685974121094,12.015289306640625,13.08259391784668,11.083520889282227,13.459766387939453,13.673357009887695,12.328125,10.883646011352539,12.718481063842773,12.143418312072754,15.213232040405273,14.790461540222168,11.571249008178711,13.006772994995117,13.965192794799805,13.291047096252441,12.623188018798828,13.409603118896484,13.621894836425781,15.40411376953125,16.775054931640625,13.889507293701172,10.141946792602539,11.074811935424805,11.994593620300293,9.940205574035645,13.766498565673828,9.971431732177734,16.11675262451172,14.045242309570312,13.204340934753418,12.628920555114746,13.625740051269531,12.13580322265625,12.949193954467773,11.962587356567383,14.761637687683105,13.357067108154297,12.901483535766602,9.82572078704834,15.835121154785156,13.704672813415527,12.75656795501709,14.12246322631836,14.177154541015625,12.654151916503906,12.816665649414062,11.620767593383789,12.802392959594727,13.139870643615723,16.15517807006836,10.720205307006836,9.958122253417969,15.033243179321289,14.036401748657227,11.516722679138184,11.0326509475708,16.361732482910156,13.877299308776855,14.956635475158691,13.721376419067383,9.518560409545898,12.149078369140625,13.593586921691895,15.017583847045898,12.378118515014648,13.903794288635254,11.152311325073242,11.500478744506836,12.41491413116455,15.66629409790039,12.823455810546875,12.296483993530273,18.69710922241211,12.244484901428223,11.314701080322266,11.143224716186523,11.597211837768555,10.375131607055664,12.069463729858398,10.889886856079102,13.163778305053711,11.034797668457031,12.661565780639648,14.625463485717773,16.868459701538086,15.167757987976074,10.952713966369629,13.329322814941406,13.528863906860352,12.257957458496094,11.184228897094727,12.598590850830078,11.602289199829102,13.379734992980957,11.571834564208984,12.172683715820312,13.332087516784668,15.460969924926758,12.369916915893555,11.912598609924316,14.641986846923828,14.248125076293945,12.377525329589844,12.278477668762207,11.691448211669922,13.607552528381348,11.925681114196777,10.920812606811523,14.16319465637207,11.073551177978516,14.710756301879883,14.49023151397705,12.326129913330078,13.478010177612305,16.225435256958008,12.1344575881958,10.81562328338623,13.306526184082031,14.988910675048828,11.666681289672852,10.594743728637695,11.215001106262207,14.675530433654785,14.737678527832031,8.29926872253418,14.311574935913086,11.302543640136719,13.60373592376709,14.929909706115723,12.452836036682129,10.142597198486328,14.130956649780273,8.973617553710938,12.305307388305664,15.43023681640625,13.607078552246094,12.088260650634766,14.504953384399414,15.6372709274292,13.973204612731934,14.975229263305664,14.721055030822754,10.836997985839844,13.233203887939453,10.382753372192383,12.750893592834473,10.745721817016602,16.928131103515625,11.951274871826172,14.415334701538086,14.879895210266113,12.878395080566406,12.058929443359375,12.72243881225586,13.618151664733887,8.579023361206055,14.861818313598633,14.146598815917969,13.133792877197266,15.50507926940918,15.382047653198242,12.25025463104248,12.727734565734863,14.448984146118164,11.822517395019531,12.058980941772461,14.821496963500977,9.734041213989258,16.35818862915039,13.890128135681152,12.60651969909668,13.682519912719727,10.760993957519531,10.799530029296875,12.085124015808105,13.965555191040039,15.123849868774414,12.010269165039062,10.799992561340332,15.24201774597168,16.071672439575195,10.588851928710938,11.002654075622559,12.958758354187012,8.237516403198242,13.823919296264648,13.417526245117188,8.686989784240723,14.12682819366455,11.395218849182129,13.141664505004883,13.969955444335938,13.950645446777344,11.846607208251953,13.512256622314453,11.53174114227295,13.539238929748535,12.2322998046875,11.490478515625,14.518461227416992,10.587120056152344,12.227404594421387,13.194931983947754,12.205720901489258,13.366806030273438,14.054689407348633,14.602021217346191,11.403020858764648,11.101319313049316,11.988536834716797,13.57429027557373,12.746370315551758,11.653048515319824,10.943492889404297,9.061881065368652,16.034631729125977,10.723642349243164,15.924558639526367,15.07913589477539,12.431428909301758,12.464559555053711,15.421632766723633,14.507193565368652,14.721230506896973,11.921832084655762,13.518176078796387,15.145122528076172,12.805177688598633,18.431903839111328,13.847552299499512,10.492947578430176,11.081403732299805,13.112251281738281,11.642728805541992,9.670103073120117,17.403614044189453
